,celebrity,img,label,text
575,False,img_00783,Assembly Line Building Factory Human People Person Dance Dance Pose Leisure Activities Tango Motor Scooter Motorcycle Transportation Vehicle Vespa,False
576,False,img_00785,,True
577,True,img_00786,Collage Poster,False
578,False,img_00787,Animal Invertebrate Sea Life Seashell Accessories Brooch Jewelry Ornament Bling,True
579,False,img_00788,Building,False
580,False,img_00789,Human People Person Word Blouse Clothing,True
581,True,img_00790,,True
582,False,img_00792,,True
583,False,img_00793,Canal Outdoors Water,False
584,True,img_00794,,True
585,True,img_00795,Audience Crowd Speech,False
586,False,img_00797,Human People Person Bubble Sport Sports Swimming Water Pool,False
587,False,img_00798,Chocolate Dessert Food Cutlery Spoon,True
588,True,img_00799,,True
589,True,img_00800,,False
590,False,img_00801,Human People Person Face,True
591,False,img_00802,Human People Person Automobile Car Transportation Vehicle,True
592,True,img_00803,,True
593,False,img_00804,Headlight Light Antique Car Automobile Car Model T Transportation Vehicle,True
594,False,img_00805,Human People Person,False
595,False,img_00806,Human People Person Clothing Pants Denim Jeans Flora Jar Plant Potted Plant Pottery Vase,False
596,False,img_00807,Human People Person Clothing Denim Jeans Pants,True
597,False,img_00808,Human People Person Ball Sphere Exercise Fitness Sport Sports Working Out,False
598,False,img_00809,Human People Person Stage,True
599,False,img_00810,Human People Person Face Portrait,False
600,True,img_00813,,False
601,False,img_00815,Human People Person Ball Sphere,True
602,True,img_00817,Animal Aquarium Sea Life Water,False
603,True,img_00818,Face Portrait Smile,False
604,False,img_00821,Cosmetics Deodorant,True
605,False,img_00822,Biscuit Cookie Food Gemstone Jade Jewelry Ornament,False
606,False,img_00823,Bowl,False
607,True,img_00824,,True
608,False,img_00826,Human People Person Female,False
609,False,img_00829,Human People Person Cushion Headrest Home Decor,False
610,True,img_00830,White Board Brass Section Leisure Activities Music Musical Instrument,True
611,False,img_00836,Human People Person Shorts Path Pavement Sidewalk Walkway Back Monument,False
612,True,img_00837,,False
613,True,img_00838,,False
614,True,img_00839,,True
615,True,img_00841,,True
616,True,img_00842,,True
617,True,img_00843,Audience Crowd Speech,True
618,False,img_00846,Human People Person Exercise Fitness Sport Sports Stretch Working Out Yoga,False
619,True,img_00847,Clothing Cowboy Hat Hat,False
620,False,img_00848,,True
621,False,img_00849,Bowl Flora Food Grain Plant Produce Rice Vegetable Pasta Spaghetti,False
622,True,img_00850,Manicure Nail,False
623,False,img_00851,,True
624,False,img_00852,Logo Trademark,True
625,True,img_00853,,True
626,True,img_00854,Blonde Female Girl Woman,False
627,True,img_00856,,True
628,True,img_00858,,False
629,False,img_00859,,True
630,False,img_00860,Cutlery Fork Cup Beverage Drink Breakfast Food Meal Pasta,False
631,False,img_00861,Human People Person Runway,False
632,False,img_00862,Wallet Cushion Home Decor,True
633,True,img_00863,,False
634,False,img_00864,Human People Person Bowl,False
635,False,img_00866,Human People Person Paper Clothing Sweater Book,True
636,False,img_00867,Human People Person Blonde Female Girl Woman,False
637,True,img_00868,,False
638,False,img_00869,Human People Person Bikini Clothing Swimwear Exercise Sport Sports Working Out Couch Furniture Bicycle Bike Transportation Vehicle,False
639,False,img_00870,Animal Elephant Mammal Wildlife Chair Furniture,False
640,True,img_00871,,True
641,True,img_00872,,True
642,False,img_00873,Human People Person Shorts Path Pavement Sidewalk Walkway Back Monument,False
643,False,img_00874,Building Hotel Resort Gazebo Spa,False
644,True,img_00875,,False
645,False,img_00876,Human People Person,False
646,False,img_00877,Fence Flora Hedge Plant Tree Field Lawn Garden Outdoors,True
647,False,img_00878,Chair Furniture Couch Dining Table Table Flora Jar Plant Potted Plant Pottery Vase Blossom Flower Flower Arrangement Ornament,False
648,False,img_00880,Human People Person Beard,False
649,True,img_00881,Afro Hairstyle Hair,False
650,True,img_00883,,False
651,False,img_00884,Alcohol Beverage Cocktail Drink Liquor Juice,True
652,True,img_00885,,False
653,False,img_00887,Human People Person Finger,True
654,False,img_00888,Bed Furniture Bedroom Indoors Interior Design Room,True
655,False,img_00889,Cherry Flora Food Fruit Plant Produce,False
656,False,img_00890,Beverage Bottle Drink Mineral Water Water Bottle,False
657,False,img_00892,Alcohol Beer Beer Glass Beverage Drink Glass Coffee Cup Cup,True
658,True,img_00893,Blonde Female Girl Woman,True
659,False,img_00894,Jacuzzi Tub Couch Furniture,False
660,True,img_00895,Wedding,False
661,False,img_00896,Pool Water Canopy Umbrella Building Hotel Resort Swimming Pool,False
662,False,img_00897,Female Human Person Face,False
663,False,img_00898,Basin,False
664,False,img_00899,Human People Person,True
665,True,img_00900,Crowd Audience,True
666,False,img_00901,Brochure Flyer Paper Poster Comics Logo Trademark,True
667,False,img_00902,Human People Person Clothing Lingerie Underwear,False
668,False,img_00903,Human People Person,True
669,False,img_00904,Triangle,True
670,False,img_00905,Food Pizza,True
671,True,img_00906,,False
672,False,img_00907,Human People Person Bikini Clothing Swimwear Shorts,True
673,False,img_00909,Crowd Human Parade Person,True
674,False,img_00910,Dining Room Indoors Interior Design Room Chair Furniture Dining Table Table,False
675,True,img_00911,Baseball Softball Sport Sports Team Team Sport,True
676,True,img_00912,,False
677,False,img_00913,Dawn Dusk Nature Outdoors Red Sky Sky Sunrise Sunset,False
678,True,img_00914,Club Night Club Night Life,False
679,False,img_00915,Dining Table Furniture Table Chair Dining Room Indoors Interior Design Room Flora Jar Plant Potted Plant Pottery Vase Restaurant,False
680,True,img_00916,,False
681,False,img_00918,Clothing Pants Tights,False
682,False,img_00919,Human People Person,False
683,True,img_00920,Blonde Female Girl Woman,False
684,True,img_00921,,True
685,False,img_00922,Automobile Car Transportation Vehicle Sedan,True
686,True,img_00923,,True
687,False,img_00924,Human People Person Couch Furniture,False
688,False,img_00926,Dessert Food Bread French Toast Toast,True
689,False,img_00928,Aircraft Airplane Transportation Bulldozer Snowplow Tractor Vehicle Airliner,True
690,False,img_00929,Afro Hairstyle Hair Human People Person Sunglasses,True
691,True,img_00930,,False
692,True,img_00932,Bikini Clothing Swimwear Wedding,False
693,False,img_00933,Human People Person Flora Jar Plant Potted Plant Pottery Vase,True
694,False,img_00934,Couch Furniture Indoors Room Bowl Fire Bookcase,True
695,True,img_00935,,True
696,True,img_00936,,False
697,False,img_00937,Human People Person Ball Sphere Flora Jar Plant Potted Plant Pottery Vase,True
698,True,img_00938,,True
699,False,img_00939,,True
700,False,img_00940,Human People Person,False
701,False,img_00941,Adventure Bungee Leisure Activities Rope,True
702,True,img_00942,,False
703,False,img_00943,Human People Person,False
704,False,img_00944,Amphibian Animal Frog Wildlife,False
705,True,img_00945,,False
706,True,img_00946,,False
707,True,img_00947,,False
708,True,img_00948,Audience Crowd Speech,True
709,False,img_00949,Human People Person,True
710,True,img_00950,,False
711,True,img_00951,Blonde Female Girl Woman Flora Jar Plant Potted Plant Pottery Vase,True
712,False,img_00952,Field Grassland Outdoors Crest Mountain Mountain Range Nature,False
713,True,img_00953,,True
714,True,img_00954,,True
715,False,img_00955,Human People Person,False
716,False,img_00956,Building City Town Urban Office Building Aerial View Landscape Nature Outdoors Scenery Downtown Pool Water,False
717,True,img_00957,Collage Poster Face Portrait Smile,True
718,False,img_00958,Human People Person Boxing Sport Sports Couch Furniture Exercise Working Out,True
719,False,img_00959,Human People Person Baby Child Kid Newborn,False
720,False,img_00960,Paint Container Palette,True
721,False,img_00962,Human People Person,False
722,False,img_00963,Human People Person Face Portrait,False
723,False,img_00964,Flora Jar Plant Potted Plant Pottery Vase Building House Housing Villa,False
724,True,img_00965,,True
725,False,img_00966,Cave Coast Cove Nature Ocean Outdoors Sea Water Cliff,False
726,True,img_00967,,True
727,False,img_00968,Human People Person Animal Canine Chihuahua Dog Mammal Pet Flora Jar Plant Potted Plant Pottery Vase,False
728,False,img_00970,Human People Person,False
729,True,img_00971,Clothing Long Sleeve Sleeve,True
730,True,img_00972,,False
731,True,img_00973,,False
732,False,img_00974,Flora Jar Plant Potted Plant Pottery Vase Conifer Tree Yew Cafe Restaurant,True
733,False,img_00975,Cave Coast Cove Nature Ocean Outdoors Sea Water Cliff,False
734,False,img_00976,Human People Person,False
735,False,img_00977,Bowl Chair Furniture,False
736,True,img_00978,,False
737,True,img_00979,,True
738,False,img_00980,Human People Person,True
739,True,img_00981,,False
740,False,img_00983,Sink Light Traffic Light Chair Furniture,False
741,False,img_00985,Clock Digital Clock Emblem,True
742,False,img_00986,Human People Person Crowd,False
743,False,img_00987,Building Cottage House Housing,False
744,False,img_00988,Building House Housing Villa Pool Water Hotel Resort Swimming Pool Mansion,False
745,False,img_00989,Aircraft Airplane Transportation Takeoff Airliner,True
746,True,img_00990,,False
747,False,img_00991,Rv Transportation Van Vehicle,True
748,False,img_00992,Human People Person Sunglasses Glasses Goggles,True
749,False,img_00995,Human People Person,False
750,True,img_00996,,False
751,True,img_00998,,True
752,False,img_00999,Human People Person,False
753,False,img_01000,Human People Person Braid Hair,True
754,False,img_01002,Human People Person Beverage Dairy Drink Juice Milk Milkshake,False
755,True,img_01003,Clothing Coat Overcoat Suit Tuxedo,False
756,False,img_01004,Human People Person,False
757,True,img_01005,Bikini Clothing Swimwear Blonde Female Girl Woman,False
758,False,img_01006,Human People Person Exercise Fitness Sport Sports Working Out,True
759,True,img_01007,Bowl Food Popcorn Snack Couch Furniture Glass,False
760,True,img_01008,Blonde Female Girl Woman,True
761,False,img_01010,Document Passport,True
762,False,img_01011,Human People Person Clothing Maillot Swimwear,False
763,False,img_01012,Human People Person,True
764,True,img_01013,,False
765,True,img_01014,,True
766,False,img_01015,Indoors Interior Design Mirror Furniture Altar Architecture Building Plywood Wood,True
767,False,img_01016,Cosmetics Lipstick,False
768,False,img_01017,Human People Person Performer,True
769,True,img_01018,,True
770,False,img_01019,Human People Person,False
771,True,img_01021,,False
772,False,img_01022,Alcohol Beverage Drink Red Wine Wine,False
773,True,img_01023,Military Military Uniform Officer Police,True
774,False,img_01024,Human People Person Outdoors Snow Snowboarding Sport Sports,True
775,False,img_01025,Human People Person Military Military Uniform Officer,False
776,False,img_01026,,True
777,False,img_01029,Beach Coast Nature Ocean Outdoors Sea Water Arecaceae Flora Palm Tree Plant Tree Tropical Forest Land Rainforest Vegetation,False
778,False,img_01030,Flora Food Plant Produce Vegetable Jar Potted Plant Pottery Vase Bean,False
779,True,img_01031,,False
780,False,img_01034,Paint Container Palette,True
781,True,img_01035,Flora Jar Plant Potted Plant Pottery Vase,False
782,False,img_01036,,True
783,True,img_01037,,False
784,False,img_01038,Human People Person Massage Patient,False
785,False,img_01039,Human People Person,False
786,False,img_01040,Flora Jar Plant Potted Plant Pottery Vase,False
787,False,img_01042,Human People Person Hand Coffee Cup Cup,False
788,False,img_01043,Human People Person Clothing Coat Overcoat Suit,True
789,False,img_01044,Human People Person Blonde Female Girl Woman,False
790,False,img_01045,Head,False
791,True,img_01047,Logo Trademark,True
792,False,img_01048,,True
793,True,img_01049,Bikini Clothing Swimwear,True
794,False,img_01050,Breakfast Food Meal Nachos,False
795,False,img_01051,Accessories,False
796,True,img_01052,Face Portrait Smile,False
797,False,img_01053,Aircraft Airplane Transportation Takeoff Airliner,False
798,True,img_01054,Clothing Coat Overcoat Suit,False
799,False,img_01055,Human People Person Glass,True
800,True,img_01056,Luggage Suitcase,True
801,False,img_01057,Architecture Building Castle Fort Housing Monastery,False
802,True,img_01058,Couch Furniture,True
803,True,img_01059,Blonde Female Girl Woman,True
804,False,img_01060,Human People Person Brochure Flyer Paper Poster,True
805,False,img_01061,Cork Dessert Food Cosmetics Lipstick Perfume,False
806,True,img_01062,,False
807,False,img_01063,Human People Person Female Runway Bicycle Bike Transportation Vehicle,False
808,False,img_01064,Flora Food Kohlrabi Plant Produce Vegetable Turnip,False
809,True,img_01067,Hand Holding Hands Bag,True
810,False,img_01069,Human People Person Clothing Swimwear Horizon Outdoors Sky,False
811,True,img_01070,,False
812,False,img_01072,Human People Person Clothing Coat Overcoat Suit Couch Furniture,False
813,False,img_01073,Human People Person Bikini Clothing Swimwear Exercise Fitness Gym Sport Sports Working Out,True
814,False,img_01075,Human People Person Cup,False
815,False,img_01076,Furniture Indoors Reception Reception Room Room Waiting Room,False
816,False,img_01077,Food Pizza,False
817,False,img_01079,Cosmetics,True
818,True,img_01081,Clothing Coat Overcoat Suit Tuxedo,False
819,False,img_01082,Aircraft Airplane Transportation,True
820,True,img_01083,,False
821,False,img_01085,Human People Person,True
822,True,img_01086,Blonde Female Girl Woman,False
